time,low,high,open,close,volume
1626861600,43.6065,44.6101,43.9027,44.2114,9467.841
1626865200,44.0504,44.8502,44.2127,44.6364,4499.934
1626868800,44.36,45.001,44.5882,44.4353,4878.953
1626872400,44.1373,46.0292,44.4762,45.5132,10259.042
1626876000,45.5301,46.4673,45.5301,46.4359,14672.927
1626879600,46,46.8931,46.4852,46.8199,9316.035
1626883200,46.1913,47.8187,46.8445,46.8568,13164.851
1626886800,45.816,46.8805,46.8317,46.21,13478.5
1626890400,45.9932,47.5658,46.2024,45.9932,15028.003
1626894000,45.4508,46.4513,46.13,45.6957,2880.391
1626897600,45.66,46.1218,45.7363,45.9375,4608.058
1626901200,45.7065,45.9875,45.91,45.7226,3347.941
1626904800,45.6909,46.5058,45.7226,46.5058,4781.386
1626908400,45.91,46.4681,46.46,46.2038,3900.012
1626912000,45.889,46.9888,46.2359,46.1385,7545.63
1626915600,45.3409,46.1118,46.1118,45.7226,6885.163
1626919200,45.1243,45.7156,45.7156,45.1523,5965.493
1626922800,45.1121,45.53,45.1523,45.3806,5502.656
1626926400,45.2899,45.7816,45.3583,45.3482,5668.541
1626930000,44.6687,45.4623,45.3496,44.7492,5225.282
1626933600,44.6725,45.2391,44.7268,45.2391,4038.424
1626937200,45.2388,45.85,45.2392,45.54,3841.177
1626940800,45.4332,45.8245,45.5,45.6832,5589.298
1626944400,44.6809,45.6832,45.6832,45.06,3243.825
1626948000,44.8757,45.3475,45.06,45.0969,1557.165
1626951600,44.8508,45.2247,45.1495,45.0595,2749.602
1626955200,44.5357,45.612,45.0684,45.5438,3183.53
1626958800,45.1881,45.6385,45.6351,45.1881,1408.371
1626962400,44.9359,45.4797,45.1723,45.4797,3772.317
1626966000,45.2451,45.9767,45.44,45.9415,5903.611
1626969600,45.6324,46.1747,45.91,45.8083,2566.185
1626973200,45.7341,46.4237,45.821,46.17,1956.702
1626976800,45.8426,46.2258,46.2251,45.9,3126.35
1626980400,45.743,46.2421,45.9302,46.0868,3317.493
1626984000,45.6701,46.1582,46.0868,45.6701,1431.321
1626987600,45.308,45.9277,45.6722,45.308,1818.661
1626991200,45.1463,45.5532,45.3955,45.2046,2310.642
1626994800,45.1029,45.729,45.1723,45.729,2858.608
1626998400,45.43,46.0135,45.7908,46.0135,4056.018
1627002000,46.01,46.518,46.0299,46.3673,7307.157
1627005600,46.2656,46.9331,46.3666,46.8859,10008.653
1627009200,46.5165,46.9917,46.9331,46.7123,4705.759
1627012800,46.6039,47.2932,46.7055,47.2932,3490.497
1627016400,46.783,47.4812,47.3054,46.9805,4023.183
1627020000,46.5584,47.0579,47.0575,46.6723,2274.499
1627023600,46.0642,46.7121,46.6553,46.51,8305.799
1627027200,46.0458,46.572,46.51,46.0458,3729.25
1627030800,45.9825,46.5684,46.0458,46.2062,2916.85
1627034400,45.9183,46.3107,46.24,46.0819,3700.445
1627038000,46.0832,46.621,46.0832,46.1146,2767.384
1627041600,46.0447,46.6494,46.0935,46.5128,3186.326
1627045200,46.3697,46.6225,46.6074,46.5178,3533.664
1627048800,46.0554,46.5701,46.5013,46.138,3552.948
1627052400,45.5291,46.1857,46.1557,45.6709,2558.494
1627056000,45.0152,45.6813,45.6776,45.1803,8444.046
1627059600,44.9069,45.3015,45.094,45.2016,2666.271
1627063200,45.0586,45.5332,45.1869,45.2101,2951.67
1627066800,45.2001,45.4623,45.2001,45.3495,826.985
1627070400,45.3101,45.6536,45.3616,45.6179,2530.385
1627074000,45.4301,45.6348,45.6335,45.5901,2227.664
1627077600,45.5818,46.4403,45.5964,46.3053,4272.768
1627081200,46.1524,47.4965,46.2362,47.3963,9776.508
1627084800,46.8018,47.5352,47.4237,47.1137,8397.642
1627088400,46.8335,47.2994,47.14,47.2326,3673.008
1627092000,47.0728,47.4535,47.24,47.1984,6249.108
1627095600,47.0945,47.5,47.173,47.5,3962.705
1627099200,47.0932,47.6674,47.5142,47.1425,4604.719
1627102800,46.6884,47.1209,47.1209,47.041,5802.626
1627106400,46.9007,47.3799,47.042,47.3381,6945.721
1627110000,46.8751,47.4952,47.3674,47.0571,4729.033
1627113600,46.4119,47.2184,47.0571,46.5605,8683.25
1627117200,46.5732,47.3663,46.5732,46.927,9878.575
1627120800,46.6804,47.2849,46.9413,47.1513,4816.602
1627124400,46.7708,47.5283,47.14,47.0888,5840.108
1627128000,46.8912,47.3265,47.0484,47.0878,8990.493
1627131600,47.0301,47.493,47.1268,47.1175,3799.278
1627135200,46.7993,49.769,47.0934,49.6581,23550.36
1627138800,49.0864,50.4999,49.579,50.2066,19020.003
1627142400,49.7163,51.3341,50.2376,50.5258,45032.34
1627146000,49.5429,50.4897,50.4897,49.5429,16316.165
1627149600,49.5214,49.902,49.5703,49.6009,3743.12
1627153200,48.4812,49.5213,49.5213,48.8846,10088.079
1627156800,48.3871,49.3084,48.9546,48.7815,8846.415
1627160400,48.5864,49.719,48.6786,49.3562,9612.214
1627164000,48.7162,49.3113,49.2857,49.2161,15819.894
1627167600,48.8428,49.7402,49.1962,49.6018,15896.64
1627171200,48.6627,49.8487,49.6015,48.8041,17699.745
1627174800,48.137,49.2585,48.77,48.2276,13359.658
1627178400,48.1846,49.0469,48.3012,49.0095,13724.178
1627182000,48.6391,49.0798,49.02,48.6617,8814.027
1627185600,48.5886,49.4568,48.6121,49.1793,21427.73
1627189200,49.1011,49.881,49.17,49.4457,22249.302
1627192800,49.1601,49.5714,49.4071,49.3506,9174.211
1627196400,49.2846,50.1708,49.3921,49.86,11992.541
1627200000,49.1944,50.0467,49.8251,49.6993,13731.533
1627203600,49.2556,49.7451,49.7197,49.5534,12712.042
1627207200,48.7679,49.6541,49.5276,48.9301,8271.691
1627210800,48.9077,49.4723,48.9077,49.294,9213.994
1627214400,48.6281,49.1937,49.1937,48.776,11777.002
1627218000,47.7613,48.9983,48.7618,47.9948,19436.116
1627221600,47.2874,48.033,47.989,47.797,22641.778
1627225200,47.3936,47.9528,47.6251,47.5018,12530.665
1627228800,47.2372,48.2162,47.4643,47.8046,21722.694
1627232400,47.6386,48.1939,47.8016,47.938,18629.013
1627236000,47.6849,48.1632,47.9658,47.7783,11090.567
1627239600,47.3066,47.8013,47.76,47.5108,15209.186
1627243200,47.1612,47.5881,47.4811,47.5881,9728.88
1627246800,47.481,48.0214,47.5891,47.9977,6650.933
1627250400,47.6504,48.1524,47.9954,48.1524,10442.083
1627254000,47.9988,49.063,48.1402,49.063,18277.655
1627257600,48.8,50.1646,49.0553,49.9315,24624.377
1627261200,49.9239,51.956,49.9615,51.0976,46019.664
1627264800,50.3884,51.1421,51.0894,50.4628,19015.872
1627268400,50.3707,50.9298,50.5484,50.8412,8754.487
1627272000,50.8227,51.4046,50.8236,51.0929,13755.557
1627275600,51.0529,51.9,51.1159,51.7349,15973.631
1627279200,51.1336,52.9964,51.735,51.25,27315.554
1627282800,50.6729,51.9949,51.2649,51.2433,25584.174
1627286400,50.6033,51.4925,51.2343,51.0787,20970.345
1627290000,51.0307,51.6521,51.04,51.3708,15232.619
1627293600,51.1137,51.515,51.3624,51.3537,8662.94
1627297200,51.2095,51.5428,51.3419,51.423,9495.813
1627300800,50.8752,51.9489,51.4224,51.4183,17811.297
1627304400,50.4036,51.4223,51.4223,51.1885,25044.455
1627308000,50.7128,51.6307,51.1454,51.341,19167.078
1627311600,51.2508,52.7355,51.3353,52.4408,29047.958
1627315200,51.7429,52.6893,52.4294,51.9603,21084.268
1627318800,51.3684,51.981,51.8242,51.8132,9982.43
1627322400,51.5193,52.6952,51.822,51.7451,11521.024
1627326000,51.1217,52.1115,51.44,51.2524,27082.042
1627329600,49.761,51.3184,51.1943,50.0965,36771.839
1627333200,48.8054,49.9982,49.9982,49.161,27377.386
1627336800,48.9,49.5536,49.1402,49.3744,19499.99
1627340400,48.9814,49.5213,49.3518,49.0442,9937.52
1627344000,48.9576,49.7838,49.1047,49.3098,14797.629
1627347600,47.5307,49.4209,49.31,47.6945,28017.774
1627351200,47.5492,48.3334,47.68,47.69,18736.778
1627354800,47.5141,48.1327,47.6718,48.0829,11886.835
1627358400,47.8306,48.3273,48.082,48.14,8282.31
1627362000,48.0661,48.532,48.14,48.532,11774.841
1627365600,48.2943,49.0265,48.5358,48.3955,14234.63
1627369200,48.0256,48.6837,48.4155,48.2401,9015.248
1627372800,48.0455,48.7401,48.2277,48.6237,9813.119
1627376400,48.4638,48.9951,48.6377,48.8226,5506.814
1627380000,48.6772,49.2618,48.8425,49.16,8102.102
1627383600,48.9171,49.4339,49.1653,49.4339,3288.432
1627387200,49.151,49.9181,49.458,49.7585,5283.461
1627390800,49.3365,49.8774,49.8111,49.5886,6963.078
1627394400,48.4489,49.6203,49.5346,49.125,16625.206
1627398000,48.6513,49.4925,49.08,48.8456,16352.228
1627401600,47.4655,48.8323,48.7473,47.5102,14905.695
1627405200,47.5585,47.9799,47.5585,47.8747,9265.236
1627408800,47.3065,48.1149,47.8431,48.0238,12238.482
1627412400,47.9301,48.3766,48.0393,48.0201,5975.535
1627416000,48.027,48.4873,48.0635,48.46,8797.089
1627419600,48.3994,48.9875,48.47,48.8618,3853.939
1627423200,48.5493,49.4846,48.8618,49.3377,5488.901
1627426800,48.926,49.7057,49.3452,49.5301,9745.162
1627430400,48.9084,49.7025,49.53,49.0126,17622.022
1627434000,48.6792,49.8917,49.0127,49.851,9017.651
1627437600,49.8711,50.6514,49.8817,49.9265,15707.786
1627441200,49.4199,50.2377,49.9485,49.6859,21460.049
1627444800,49.4479,49.9996,49.6717,49.5464,5422.03
1627448400,49.5301,50.4216,49.5301,50.0584,6953.347
1627452000,49.2299,50.0578,49.9764,49.5324,6188.53
1627455600,49.5006,50.306,49.5202,50.2283,7013.885
1627459200,49.7669,50.5334,50.1892,50.04,25595.209
1627462800,49.814,50.1272,50.02,50.0626,7582.561
1627466400,49.9813,50.4598,50.0769,50.3,14577.926
1627470000,50.159,50.9539,50.2901,50.7045,12699.931
1627473600,49.5664,50.7,50.68,49.622,15717.145
1627477200,49.3728,49.894,49.6221,49.7339,13801.504
1627480800,48.9177,49.6759,49.6759,49.3074,25756.621
1627484400,49.0823,49.6885,49.2817,49.4601,17764.622
1627488000,49.3214,50,49.4653,49.9031,20242.315
1627491600,48.5494,49.9806,49.8093,48.6085,14780.523
1627495200,48.3402,49.6882,48.5493,49.5733,13892.955
1627498800,49.1595,49.7101,49.5829,49.2333,15229.556
1627502400,48.8261,49.2655,49.24,48.8979,13325.424
1627506000,48.6384,49.1646,48.906,49.1593,7845.305
1627509600,48.9193,49.3847,49.1896,49.0338,5867.43
1627513200,48.8915,49.5844,49.02,49.5682,8985.098
1627516800,48.8555,49.785,49.5475,48.858,7169.314
1627520400,48.6816,49.1255,48.9139,48.932,8813.987
1627524000,48.8659,49.3447,48.8967,49.0263,6050.56
1627527600,48.8085,49.15,49.072,48.8862,5757.858
1627531200,48.8296,49.3598,48.9081,49.2262,6775.031
1627534800,48.9171,49.3195,49.196,49.2728,2980.25
1627538400,49.1141,49.5174,49.3559,49.1612,2599.9
1627542000,49,49.3601,49.1132,49.0237,6926.194
1627545600,48.9276,49.2377,49.0623,49.0943,3138.185
1627549200,49.1562,49.6206,49.1562,49.4805,3084.603
1627552800,49.2727,49.7037,49.4798,49.3603,3939.841
1627556400,48.7828,49.4981,49.3419,48.9197,4578.681
1627560000,48.8159,49.0172,48.8718,49.0172,2338.646
1627563600,48.9243,49.3238,48.9511,49.1763,2909.987
1627567200,48.9497,49.5423,49.1492,49.4721,8219.223
1627570800,49.1318,49.5712,49.4332,49.3006,6491.319
1627574400,49.0345,49.3787,49.2935,49.0491,4391.435
1627578000,48.9895,49.1948,49.0577,49.05,2580.678
1627581600,48.8162,49.0816,49.03,48.8559,3847.04
1627585200,48.8034,49.1074,48.8363,49,2242.71
1627588800,48.7192,49.0949,48.9756,48.8526,4258.367
1627592400,48.5001,48.9346,48.8532,48.6022,4385.405
1627596000,48.5249,49.0361,48.637,48.9711,5494.183
1627599600,48.9716,49.5914,48.9716,49.4531,4392.516
1627603200,49.2288,49.7882,49.4532,49.6513,4735.024
1627606800,49.57,50.2976,49.6556,50.2693,6590.134
1627610400,49.88,50.499,50.3,50.0355,7007.718
1627614000,50.0566,50.3396,50.1013,50.1656,3144.95
1627617600,49.5957,50.1849,50.125,49.8149,4293.53
1627621200,49.6054,49.9896,49.8149,49.9203,3075.468
1627624800,49.7173,50.0102,49.8593,49.9946,894.214
1627628400,49.9049,50.2646,49.9947,50.2049,2663.04
1627632000,48.6705,50.2101,50.2083,48.9214,11850.606
1627635600,48.6625,49.0864,48.8725,49.0441,5067.753
1627639200,48.7731,49.1011,49.045,49.0248,4133.341
1627642800,48.732,49.0473,49.0053,48.732,3750.815
1627646400,48.7309,49.1568,48.78,48.8144,3202.18
1627650000,48.7241,49.1293,48.8777,48.89,9890.659
1627653600,48.906,49.1733,48.906,49.0405,6912.548
1627657200,49.0136,49.3398,49.0533,49.2657,1198.125
1627660800,48.877,49.2475,49.24,48.877,1284.467
1627664400,48.8951,49.3101,48.8957,49.2978,1401.83
1627668000,49.075,49.3167,49.3102,49.162,1304.103
1627671600,49.0701,49.6357,49.1799,49.5721,3560.012
1627675200,49.5368,50.2745,49.5734,50.1399,12959.664
1627678800,50.1809,50.5965,50.1972,50.4621,4353.851
1627682400,50.4701,51.3702,50.4774,51.0274,11971.152
1627686000,51.04,51.3702,51.0401,51.2903,13727.237
1627689600,50.63,51.4685,51.3282,50.9118,8794.512
1627693200,50.8448,51.2351,50.9295,51.0645,4856.789
1627696800,51.0189,51.3301,51.0954,51.1168,1395.003
1627700400,50.8766,51.1675,51.1291,50.9227,1959.398
1627704000,50.5551,51.8734,50.9657,51.8734,17807.1
1627707600,50.3645,52,51.8734,50.6721,33474.874
1627711200,50.4388,50.8128,50.6649,50.7307,5356.739
1627714800,50.6451,50.8322,50.7,50.7014,3103.582
1627718400,50.6807,51.2551,50.6807,51.187,11158.415
1627722000,50.8894,51.4446,51.155,51.4257,8669.373
1627725600,51.1905,52.5845,51.4111,52.1493,26132.083
1627729200,51.4029,52.8608,52.1492,51.5049,28757.644
1627732800,51.3459,51.7913,51.4781,51.7311,5658.24
1627736400,51.2208,51.9249,51.7615,51.2829,5751.202
1627740000,50.8855,51.5554,51.2933,51.2182,7146.501
1627743600,51.197,51.9804,51.2025,51.951,7011.861
1627747200,51.0073,52.073,51.9441,51.1557,8182.314
1627750800,51.0924,51.4307,51.134,51.2401,7738.86
1627754400,51.2363,51.8247,51.2363,51.77,4232.204
1627758000,51.3928,51.7606,51.7606,51.4578,5113.975
1627761600,51.2397,51.8692,51.4101,51.7095,3084.729
1627765200,51.7046,52.3609,51.7046,52.0122,5650.658
1627768800,51.901,52.5,52.0047,52.4823,5498.245
1627772400,51.9422,52.5418,52.4996,52.0501,11481.975
1627776000,51.6268,53.997,52.0371,53.5911,25098.344
1627779600,53.2911,55.7361,53.6318,55.1666,85330.271
1627783200,54.5915,58.3209,55.1339,57.3808,95735.449
1627786800,56.6135,57.472,57.4178,56.6757,43558.658
1627790400,56.6301,57.5683,56.696,56.8706,32561.263
1627794000,56.0021,57.151,56.8681,56.5164,27728.709
1627797600,55.8265,56.564,56.5632,56.03,15089.2
1627801200,55.3823,56.3711,56.029,55.5602,13179.58
1627804800,55.3002,56.1257,55.5739,56.0023,8584.303
1627808400,55.9862,56.8017,56.0117,56.3634,5334.782
1627812000,55.0362,56.3126,56.3126,55.3694,8675.742
1627815600,54.6957,55.7147,55.2394,55.6393,14221.548
1627819200,55.171,56.0489,55.6167,55.2505,16476.373
1627822800,55.0144,55.9211,55.2554,55.9032,10116.613
1627826400,55.4144,56.1517,55.8471,55.8386,14127.254
1627830000,55.5897,57.4835,55.863,56.643,34332.185
1627833600,54.853,56.8685,56.6469,56.535,26042.438
1627837200,55.8576,57.2919,56.5158,56.3569,39742.512
1627840800,56.267,57.3156,56.4617,57.3156,21571.715
1627844400,55.9227,57.3362,57.3156,57.1478,28075.279
1627848000,56.7082,57.7816,57.1761,56.7797,16154.533
1627851600,56.0201,56.7282,56.727,56.0915,6734.016
1627855200,55.01,56.2865,56.0711,55.1529,15357.685
1627858800,53.0888,55.169,55.169,53.9016,30038.391
1627862400,53.3861,54.5914,53.8695,53.3861,20152.287
1627866000,53.1123,54.0942,53.3966,53.5824,16026.582
1627869600,53.5235,54.6206,53.5584,54.4809,10737.487
1627873200,54.2601,54.8482,54.4626,54.4737,8136.331
1627876800,53.9179,54.8123,54.5132,54.5172,8662.179
1627880400,54.1704,54.7207,54.4725,54.49,6412.113
1627884000,54.26,55.6893,54.4796,55.662,11509.157
1627887600,55.1408,55.9923,55.6787,55.5,11806.744
1627891200,54.7093,55.6219,55.5018,54.9036,17641.148
1627894800,54.4499,55.2658,54.8826,54.7424,13223.629
1627898400,54.46,55.23,54.7376,54.95,12697.627
1627902000,54.5025,55.048,54.93,54.859,11066.572
1627905600,53.8084,55.0983,54.9248,54.4739,14760.354
1627909200,54.3182,54.9996,54.4899,54.9359,10762.471
1627912800,54.704,55.4167,54.9842,55.065,14288.492
1627916400,55.008,55.4485,55.0722,55.2009,12463.722
1627920000,54.8909,55.5021,55.2212,55.3053,16245.023
1627923600,55.0199,55.5557,55.354,55.2372,10626.023
1627927200,54.8138,55.283,55.2254,55.0008,5273.521
1627930800,54.2972,55.11,55.0202,54.4048,8061.215
1627934400,54.0304,54.5235,54.4032,54.0993,10058.446
1627938000,54.0489,54.48,54.1212,54.3328,5363.137
1627941600,54.2775,55.0025,54.318,54.8683,6149.706
1627945200,54.4133,55.1487,54.8708,54.4526,10160.108
1627948800,54.0579,55.0667,54.4418,54.7501,9821.936
1627952400,54.28,54.8011,54.68,54.28,7636.14
1627956000,54.2144,54.8547,54.2826,54.5595,5449.474
1627959600,53.7493,54.5633,54.5633,54.06,7352.453
1627963200,53.2735,54.0587,54.0451,53.3373,8783.094
1627966800,52.739,53.4927,53.3208,53.3978,11448.366
1627970400,53.3202,53.6256,53.3777,53.4185,3797.209
1627974000,53.2245,53.8774,53.3963,53.8134,9773.23
1627977600,53.604,54.1787,53.8058,53.8798,5613.351
1627981200,53.4419,54.0321,53.874,54.0017,5062.049
1627984800,53.6782,54.0308,54.0006,53.901,3972.531
1627988400,53.4094,54.0333,53.8745,53.5047,3878.846
1627992000,52.9629,54.097,53.5009,53.9435,9134.597
1627995600,54.0601,54.4994,54.0623,54.2228,8057.269
1627999200,54.0235,54.6337,54.2255,54.0981,6147.3
1628002800,53.6904,54.2568,54.0932,53.9581,32666.858
1628006400,53.6836,54.4247,53.9611,54.3621,8952.501
1628010000,53.648,54.4474,54.332,53.6813,5512.243
1628013600,53.3852,53.9915,53.6954,53.9294,15791.894
1628017200,53.6185,54.0581,53.9459,53.6795,5877.863
1628020800,53.3525,53.8026,53.7204,53.7968,4209.805
1628024400,53.4507,54.0342,53.8026,53.9401,6112.547
1628028000,53.9435,54.3649,53.9435,54.2592,4493.417
1628031600,54.1108,54.7471,54.2539,54.2495,7693.325
1628035200,53.9783,54.5858,54.3138,54.5647,5176.98
1628038800,54.4286,55.5375,54.5451,55.16,12665.541
1628042400,55.01,55.8158,55.1626,55.4,13743.409
1628046000,54.9584,55.4563,55.4498,55.3369,12356.237
1628049600,54.7568,55.3784,55.29,55.0957,11503.305
1628053200,55.0973,55.5895,55.1048,55.174,6584.002
1628056800,54.8693,55.2941,55.1706,54.8693,6825.592
1628060400,54.4738,54.9351,54.8627,54.8229,12076.941
1628064000,54.366,55.3067,54.8888,54.7122,11271.278
1628067600,54.6101,55.2656,54.7131,55.072,7486.731
1628071200,54.6483,55.2063,55.0688,55.0582,7813.403
1628074800,54.9974,55.5579,55.0654,55.2914,9018.929
1628078400,55.2812,56.3323,55.3083,56.3323,15030.983
1628082000,55.6375,56.5398,56.3323,55.6912,13979.364
1628085600,55.7255,56.1588,55.7255,56.0298,9066.525
1628089200,55.9879,57.0348,56.0594,56.42,20297.478
1628092800,55.9966,57.3184,56.4085,57.2428,22957.302
1628096400,56.6202,57.2637,57.24,56.7084,8886.508
1628100000,56.6658,57.097,56.7234,56.7843,7146.86
1628103600,56.58,56.7602,56.7602,56.6957,5415.981
1628107200,56.2564,56.7518,56.7088,56.409,7283.288
1628110800,56.3676,56.8797,56.3903,56.8746,4910.376
1628114400,56.2766,57.1148,56.8797,56.5082,8003.987
1628118000,56.2624,56.8001,56.5377,56.4619,6259.025
1628121600,55.6677,56.9165,56.519,55.6736,8428.894
1628125200,55.5957,56.2748,55.707,56.12,8539.955
1628128800,55.966,56.5772,56.0753,56.2727,7071.354
1628132400,56.23,56.6887,56.2622,56.6113,3128.422
1628136000,55.9869,56.6084,56.6084,56.0938,4047.195
1628139600,56.0258,56.5784,56.111,56.5784,2169.413
1628143200,56.0207,56.5627,56.5627,56.1722,6161.079
1628146800,55.7182,56.2586,56.1899,56.1036,10041.513
1628150400,55.6267,56.3698,56.0985,55.6723,4618.825
1628154000,55.0791,55.8149,55.7233,55.2423,18395.997
1628157600,55.1165,55.6238,55.2255,55.3844,6917.012
1628161200,55.2587,55.8835,55.3742,55.4641,8760.922
1628164800,55.0099,55.8485,55.4476,55.8266,6834.067
1628168400,55.383,55.9486,55.8273,55.9029,9462.304
1628172000,55.6055,56.5928,55.9277,56.4999,12903.851
1628175600,56.0881,56.7446,56.4759,56.3256,13887.685
1628179200,56.1118,56.7551,56.3005,56.7301,11539.483
1628182800,56.6221,57.3209,56.7553,57.12,28240.834
1628186400,56.7688,57.449,57.13,57.2982,15063.01
1628190000,56.7712,57.5,57.2622,56.9091,8638.587
1628193600,56.7539,57.1495,56.9232,56.88,5997.241
1628197200,56.6301,57.18,56.86,57.0169,3605.192
1628200800,57.0002,58.2069,57.0002,58.0966,18107.245
1628204400,57.64,58.1674,58.09,57.8907,7831.852
1628208000,57.1979,58.1039,57.91,57.41,16774.195
1628211600,57.2101,57.7274,57.4319,57.621,8302.721
1628215200,57.4224,59.8575,57.6209,59.6424,38741.936
1628218800,59.5,61.3985,59.6259,59.7111,75083.171
1628222400,59.1505,59.9875,59.7681,59.3596,17690.474
1628226000,59.2562,60.0314,59.3521,59.7931,15991.549
1628229600,59.4001,59.9117,59.7676,59.7067,5270.899
1628233200,59.4847,59.8964,59.7176,59.6644,10806.954
1628236800,59.5377,60.5908,59.6608,60.3299,17500.152
1628240400,59.3792,60.3941,60.3033,59.6912,27758.696
1628244000,59.4022,59.9413,59.7027,59.8374,8895.853
1628247600,59.6703,60.3944,59.7673,59.7928,19008.526
1628251200,59.4188,60.1815,59.7576,59.9858,13706.503
1628254800,59.9302,61.0175,59.994,60.764,21594.576
